file;mode;element;strategy;outcome;line
AC0833_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->124.002, 17.000->104.068, 18.500->104.068, 24.000->104.068, 29.500->104.068, 35.000->104.068"
AC0833_M_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 132.362->146.439)
AC0833_M_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0833_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.950->8.000 (best_err=11535.000); Kandidaten=8.000->11535.000, 9.500->13446.000"
AC0833_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=25.000, r=8.000, best_err=11535.000)
AC0833_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 104.068->119.525; Box-Check verworfen (w_ratio=0.143, h_ratio=0.762, area_ratio=0.109))"
AC0833_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->124.002, 17.000->104.068, 18.500->104.068, 24.000->104.068, 29.500->104.068, 35.000->104.068"
AC0833_M_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 132.362->146.439)
AC0833_M_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0833_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.950->8.000 (best_err=11535.000); Kandidaten=8.000->11535.000, 9.500->13446.000"
AC0833_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=25.000, r=8.000, best_err=11535.000)
AC0833_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 104.068->119.525; Box-Check verworfen (w_ratio=0.143, h_ratio=0.762, area_ratio=0.109))"
AC0833_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->124.002, 17.000->104.068, 18.500->104.068, 24.000->104.068, 29.500->104.068, 35.000->104.068"
AC0833_M_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 132.362->146.439)
AC0833_M_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0833_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.950->8.000 (best_err=11535.000); Kandidaten=8.000->11535.000, 9.500->13446.000"
AC0833_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=25.000, r=8.000, best_err=11535.000)
AC0833_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 104.068->119.525; Box-Check verworfen (w_ratio=0.143, h_ratio=0.762, area_ratio=0.109))"
AC0833_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->124.002, 17.000->104.068, 18.500->104.068, 24.000->104.068, 29.500->104.068, 35.000->104.068"
AC0833_M_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 132.362->146.439)
AC0833_M_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0833_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.950->8.000 (best_err=11535.000); Kandidaten=8.000->11535.000, 9.500->13446.000"
AC0833_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=25.000, r=8.000, best_err=11535.000)
AC0833_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 104.068->119.525; Box-Check verworfen (w_ratio=0.143, h_ratio=0.762, area_ratio=0.109))"
AC0833_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->124.002, 17.000->104.068, 18.500->104.068, 24.000->104.068, 29.500->104.068, 35.000->104.068"
AC0833_M_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 132.362->146.439)
AC0833_M_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0833_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.950->8.000 (best_err=11535.000); Kandidaten=8.000->11535.000, 9.500->13446.000"
AC0833_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=25.000, r=8.000, best_err=11535.000)
AC0833_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 104.068->119.525; Box-Check verworfen (w_ratio=0.143, h_ratio=0.762, area_ratio=0.109))"
AC0833_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->124.002, 17.000->104.068, 18.500->104.068, 24.000->104.068, 29.500->104.068, 35.000->104.068"
AC0833_M_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 132.362->146.439)
AC0833_M_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0833_M_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0833_M_element_validation.log;validation;arm;color_bracketing;fixed_rule;arm: Farb-Bracketing übersprungen (Farben gesperrt)
AC0833_M_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0833_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 6.121->6.500 (best_err=5679.000); Kandidaten=5.500->9216.000, 6.000->8006.000, 6.500->5679.000, 7.000->5698.000"
AC0833_S_element_validation.log;validation;circle;joint_multistart;success;circle: Joint-Multistart cx 7.500->7.500, cy 17.500->17.500, r 6.500->7.000 (best_err=5710.000)
AC0833_S_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 10.500); Kandidaten=8.500->68.625, 10.500->47.875, 12.500->47.875, 16.500->47.875, 21.000->47.875, 25.000->47.875"
AC0833_S_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_S_element_validation.log;validation;text;width_bracketing;success;"text: Breiten-Bracketing co2_font_scale 0.820->0.882; Kandidaten=0.740->137.647, 0.783->138.593, 0.820->133.169, 0.826->133.064, 0.882->128.985, 0.939->129.661, 0.943->129.661, 0.982->129.661, 1.025->129.661"
AC0833_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 120.133->126.345)
AC0833_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 7.000, best_err=5839.000); Kandidaten=6.500->5866.000, 7.000->5839.000"
AC0833_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=17.500, r=7.000, best_err=5839.000)
AC0833_S_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 10.500); Kandidaten=8.500->68.625, 10.500->47.875, 12.500->47.875, 16.500->47.875, 21.000->47.875, 25.000->47.875"
AC0833_S_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.882); Kandidaten=0.740->125.638, 0.750->125.691, 0.783->126.507, 0.826->119.224, 0.882->110.883, 0.939->114.782, 0.982->114.782, 1.014->114.782, 1.025->114.782"
AC0833_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 120.133->126.345)
AC0833_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 7.000, best_err=5839.000); Kandidaten=6.500->5866.000, 7.000->5839.000"
AC0833_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=17.500, r=7.000, best_err=5839.000)
AC0833_S_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 10.500); Kandidaten=8.500->68.625, 10.500->47.875, 12.500->47.875, 16.500->47.875, 21.000->47.875, 25.000->47.875"
AC0833_S_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0833_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.882); Kandidaten=0.740->131.662, 0.750->131.120, 0.783->128.944, 0.826->118.212, 0.882->110.883, 0.939->114.782, 0.982->114.782, 1.014->114.782, 1.025->114.782"
AC0833_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 120.133->126.345)
AC0833_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 7.000, best_err=5839.000); Kandidaten=6.500->5866.000, 7.000->5839.000"
AC0833_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=17.500, r=7.000, best_err=5839.000)
AC0833_S_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0833_S_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 10.500); Kandidaten=8.500->68.625, 10.500->47.875, 12.500->47.875, 16.500->47.875, 21.000->47.875, 25.000->47.875"
AC0833_S_element_validation.log;validation;text;center_diagonal_update;failed;text: Mittelpunkt/Diagonale-Update verworfen (Fehler 110.883->111.925)
AC0833_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.882); Kandidaten=0.740->131.662, 0.750->131.120, 0.783->128.944, 0.826->118.212, 0.882->110.883, 0.939->114.782, 0.982->114.782, 1.014->114.782, 1.025->114.782"
AC0833_S_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0833_S_element_validation.log;validation;arm;color_bracketing;fixed_rule;arm: Farb-Bracketing übersprungen (Farben gesperrt)
AC0833_S_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0834_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
